"video_cats","video_intense","video_num","Subject","Anxiety","ExpectedFear","how_aroused","how_distant_present","how_fearful","how_pleasant"
"Social","High","18","R_DAf4S53mLTGDwQ1",7,14,39,68,9,36
"Social","High","18","R_DSLgkEtvD3Fa10Z",30,30,100,100,90,0
"Social","High","18","R_eIJhGp1TZkpiVdn",0,0,100,100,0,100
"Social","High","18","R_eLL4wseyOFuox5D",73,79,38,65,69,73
"Social","High","18","R_pawByuUlC7Ye2AN",2,0,77,90,19,0
"Social","High","18","R_pMBnK60HOxcmyZz",10,5,9,45,10,51
"Social","High","18","R_po8MWys5eYyufip",21,27,95,100,0,32
"Social","High","18","R_Qgjm9n7YBgShxYZ",12,3,11,65,5,55
"Social","High","18","R_Rtu9vj81TcVzBDz",42,36,84,34,27,17
"Social","High","18","R_RXEHPs8tYQNbHJn",66,65,13,4,6,40
"Social","High","18","R_tECZC6S2PedhmA9",60,76,58,56,7,37
"Social","High","18","R_TnMHq0KaIVlKfqp",0,80,13,63,37,4
"Social","High","18","R_TorWoeGEL3lNlbX",24,24,61,41,38,20
"Social","High","18","R_un9FpuYuTNHwtj3",0,0,12,0,0,21
"Social","High","18","R_WDrPZnYCUoeSmR3",20,20,30,80,20,20
"Social","High","18","R_wRyJJImGxzrwl69",0,0,32,93,2,32
"Social","High","18","R_wYklq5dyUKrTpfz",40,40,100,40,70,0
"Social","High","18","R_XIlOj977r0FkBj3",0,0,0,51,0,34
"Social","High","18","R_Y9zteRJA0ZIyZ5D",6,4,66,71,54,19
"Social","High","18","R_ywJ22mo2kwiNbYl",10,9,58,41,42,16
"Social","High","18","R_z0WWV95k7LQI9z3",68,63,71,72,67,72
"Social","Low","19","R_0lFJxz1l9GCqPLz",8,8,36,78,1,81
"Social","Low","19","R_10HrOnbw2qcNAFb",85,90,87,85,88,87
"Social","Low","19","R_10q0sXSDxr6uiLQ",5,10,5,70,5,50
"Social","Low","19","R_12roVNyjptyqPX7",0,0,0,30,0,50
"Social","Low","19","R_1BQO7gJBnvyOfnX",0,0,88,100,0,100
"Social","Low","19","R_1dKwDU013ctZcWB",72,65,46,70,25,70
"Social","Low","19","R_1EYiSA7OuD5fcOR",80,51,100,98,51,51
"Social","Low","19","R_1FbU3BZ3c8TSv8Q",13,24,21,44,15,42
"Social","Low","19","R_1IHhzezWkuPoGI1",0,0,0,50,0,65
"Social","Low","19","R_1JJ9v8kI1xLTIzk",1,3,81,99,0,98
"Social","Low","19","R_1k0jZkHgc2fuwrT",10,0,50,89,0,80
"Social","Low","19","R_1k1XfPdy5fGOgce",26,34,16,20,25,31
"Social","Low","19","R_1K83jaaIhmUroct",37,39,26,44,0,39
"Social","Low","19","R_1Lb4ufeIxRNJL6d",5,2,6,91,0,56
"Social","Low","19","R_1mRfeliyC362m9I",18,10,30,70,0,50
"Social","Low","19","R_1N8PfXN94lXsKqs",51,51,0,81,0,51
"Social","Low","19","R_1Ngm1dwb6b8gUCb",0,0,0,100,0,100
"Social","Low","19","R_1P5it599MB6JPGo",63,82,81,80,66,68
"Social","Low","19","R_1PcadSYfGf2PSUz",14,5,23,30,15,35
"Social","Low","19","R_1pXAJSjLxGuFnzr",10,61,19,91,0,92
"Social","Low","19","R_214D9q0Wz9CWOHY",21,11,5,17,0,51
"Social","Low","19","R_21oBrz58HPW2sJC",30,30,40,83,8,72
"Social","Low","19","R_22Pa4rdW2nUEzTP",5,0,20,85,0,65
"Social","Low","19","R_22Sqf4FjWJpyFvk",5,1,13,87,0,63
"Social","Low","19","R_24jBqyC3zOdJKHk",68,67,66,71,8,72
"Social","Low","19","R_27dPJ0iZtEvdYD4",0,0,11,60,0,50
"Social","Low","19","R_27QiJuaHb7aXJQ9",1,1,8,2,0,27
"Social","Low","19","R_28D2wkAUezhavew",7,12,11,84,4,92
"Social","Low","19","R_2BsbF9JRjRAUCrG",0,0,0,50,0,50
"Social","Low","19","R_2Bu4QGABXAR2XFn",60,27,57,67,33,41
"Social","Low","19","R_2bZUOiUOmzc5qJJ",26,10,26,72,15,30
"Social","Low","19","R_2cingKcm9OAuqlq",73,70,72,75,62,82
"Social","Low","19","R_2dmva03gx1Dfg5o",0,0,69,95,0,92
"Social","Low","19","R_2dQROrRA3MLkRKa",20,10,80,80,0,50
"Social","Low","19","R_2eUtv3tn0HBYOmQ",0,0,0,70,0,50
"Social","Low","19","R_2eVBKiWn6Yoa3R4",48,51,5,51,4,4
"Social","Low","19","R_2fJcBcUeDAkveeM",9,6,10,83,0,94
"Social","Low","19","R_2frkDhV2x6aNvWz",57,43,46,54,51,55
"Social","Low","19","R_2tsOekW5EXwGsGp",37,9,27,61,4,57
"Social","Low","19","R_2VQGraBOdDfD6kP",20,42,32,23,19,54
"Social","Low","19","R_2WMF35rtU0uBexM",45,68,66,45,79,98
"Social","Low","19","R_2YEvsxnrHnaedVc",52,41,91,80,43,69
"Social","Low","19","R_2ylbwil58S9Dg3g",5,6,77,89,0,69
"Social","Low","19","R_31dr2XpqS952AKV",0,0,19,60,0,55
"Social","Low","19","R_337PEDW01nxmrXn",90,89,94,85,77,89
"Social","Low","19","R_3eh7lS2Gn0YIGX8",45,45,29,39,23,64
"Social","Low","19","R_3EuNzDW57avhFal",0,2,50,66,0,69
"Social","Low","19","R_3EvhOmMQGHjxisJ",3,5,0,97,0,59
"Social","Low","19","R_3fld7tjf93fYznF",54,64,31,11,44,53
"Social","Low","19","R_3hauTph43RzeqC1",13,10,14,17,9,75
"Social","Low","19","R_3hllAS7v9Mr6KHa",4,4,0,17,0,51
"Social","Low","19","R_3hmCJ8nN5viaaPy",0,0,0,57,1,97
"Social","Low","19","R_3htesdLPiYClCA5",0,0,0,68,0,49
"Social","Low","19","R_3Huhrq1djTT4KdF",0,0,83,95,0,63
"Social","Low","19","R_3ixIFx3YVFn2phw",18,15,43,70,9,78
"Social","Low","19","R_3j3egpbCQ8AOaFH",30,5,60,80,0,90
"Social","Low","19","R_3JK8mhcVAhH1cYN",0,0,30,92,0,72
"Social","Low","19","R_3JzngGW2vsHAk6Y",15,31,9,93,17,87
"Social","Low","19","R_3KryTuJmKTxXjim",2,2,74,75,16,45
"Social","Low","19","R_3lxMuyrbG1ewg89",20,20,0,100,0,100
"Social","Low","19","R_3LZJrZemGbYtmAq",0,0,0,100,0,0
"Social","Low","19","R_3NU2EbrCDhYOSw4",57,64,40,72,16,26
"Social","Low","19","R_3NUHkQ7u6Z7U5So",0,0,0,70,0,60
"Social","Low","19","R_3oGZtyQH6L4kqUw",41,24,15,60,8,65
"Social","Low","19","R_3oKQvyXwd8LBwRD",5,5,10,25,0,85
"Social","Low","19","R_3q7kYa381PtmyA3",25,2,30,91,1,60
"Social","Low","19","R_3QPBTjd1B8cWwVs",87,75,99,89,57,96
"Social","Low","19","R_3qvt4ofeIEPVi6Z",1,0,51,95,0,84
"Social","Low","19","R_3s16evth0kO1gOG",20,5,10,45,2,50
"Social","Low","19","R_5irlwFbumPPxDqN",0,0,30,40,0,50
"Social","Low","19","R_5vEde5bpfRcBUSR",20,60,10,60,15,46
"Social","Low","19","R_88QBxtZzthDPw5P",65,76,23,58,34,88
"Social","Low","19","R_8lhMbAAmhPTH3KV",13,23,55,75,28,51
"Social","Low","19","R_9z6o3XhybVZnDJD",72,74,100,97,44,74
"Social","Low","19","R_A1ynaFImvOIYIyl",5,10,42,42,4,49
"Social","Low","19","R_agu43adP9dmW1Ut",0,0,0,51,0,51
"Social","Low","19","R_aViQ4qyGf4ZfmLf",0,0,0,0,0,50
"Social","Low","19","R_cT3eteh2G55FPjj",5,11,55,74,8,67
"Social","Low","19","R_cYkozB2WqZbxvi1",10,0,20,60,0,50
"Social","Low","19","R_DAf4S53mLTGDwQ1",5,15,27,56,16,39
"Social","Low","19","R_DSLgkEtvD3Fa10Z",20,40,50,30,0,80
"Social","Low","19","R_eIJhGp1TZkpiVdn",0,0,61,92,0,100
"Social","Low","19","R_eLL4wseyOFuox5D",46,79,24,34,61,72
"Social","Low","19","R_pawByuUlC7Ye2AN",10,0,7,9,0,84
"Social","Low","19","R_pMBnK60HOxcmyZz",10,5,3,60,4,65
"Social","Low","19","R_po8MWys5eYyufip",70,38,0,80,0,58
"Social","Low","19","R_Qgjm9n7YBgShxYZ",9,0,7,66,1,56
"Social","Low","19","R_Rtu9vj81TcVzBDz",6,43,65,11,33,10
"Social","Low","19","R_RXEHPs8tYQNbHJn",57,55,44,66,35,32
"Social","Low","19","R_tECZC6S2PedhmA9",65,86,75,86,56,20
"Social","Low","19","R_TnMHq0KaIVlKfqp",0,0,0,0,0,50
"Social","Low","19","R_TorWoeGEL3lNlbX",35,20,59,66,35,50
"Social","Low","19","R_un9FpuYuTNHwtj3",0,0,8,3,0,37
"Social","Low","19","R_WDrPZnYCUoeSmR3",10,10,0,80,0,50
"Social","Low","19","R_wRyJJImGxzrwl69",0,2,41,99,0,100
"Social","Low","19","R_wYklq5dyUKrTpfz",20,20,0,30,0,50
"Social","Low","19","R_XIlOj977r0FkBj3",0,0,0,50,0,0
"Social","Low","19","R_Y9zteRJA0ZIyZ5D",8,6,63,92,0,100
"Social","Low","19","R_ywJ22mo2kwiNbYl",9,6,40,89,2,93
"Social","Low","19","R_z0WWV95k7LQI9z3",62,58,71,73,67,72
"Social","Low","20","R_0lFJxz1l9GCqPLz",58,35,35,33,10,46
"Social","Low","20","R_10HrOnbw2qcNAFb",91,91,85,91,83,83
"Social","Low","20","R_10q0sXSDxr6uiLQ",5,10,0,10,0,50
"Social","Low","20","R_12roVNyjptyqPX7",0,0,10,30,10,40
"Social","Low","20","R_1BQO7gJBnvyOfnX",0,0,100,99,0,61
"Social","Low","20","R_1dKwDU013ctZcWB",55,50,0,43,8,71
"Social","Low","20","R_1EYiSA7OuD5fcOR",99,51,99,100,100,0
"Social","Low","20","R_1FbU3BZ3c8TSv8Q",40,17,65,59,38,42
"Social","Low","20","R_1IHhzezWkuPoGI1",0,0,0,0,0,70
"Social","Low","20","R_1JJ9v8kI1xLTIzk",0,19,7,71,2,91
"Social","Low","20","R_1k0jZkHgc2fuwrT",0,0,12,80,0,85
"Social","Low","20","R_1k1XfPdy5fGOgce",15,21,4,2,15,53
"Social","Low","20","R_1K83jaaIhmUroct",48,27,59,80,0,77
"Social","Low","20","R_1Lb4ufeIxRNJL6d",0,0,20,91,0,60
"Social","Low","20","R_1mRfeliyC362m9I",22,0,65,70,0,60
"Social","Low","20","R_1N8PfXN94lXsKqs",20,55,30,20,10,50
"Social","Low","20","R_1Ngm1dwb6b8gUCb",0,0,0,100,0,100
"Social","Low","20","R_1P5it599MB6JPGo",75,83,90,64,65,74
"Social","Low","20","R_1PcadSYfGf2PSUz",54,38,56,53,54,24
"Social","Low","20","R_1pXAJSjLxGuFnzr",8,0,29,70,1,62
"Social","Low","20","R_214D9q0Wz9CWOHY",3,0,7,21,0,67
"Social","Low","20","R_21oBrz58HPW2sJC",40,30,42,15,0,30
"Social","Low","20","R_22Pa4rdW2nUEzTP",5,0,10,60,0,55
"Social","Low","20","R_22Sqf4FjWJpyFvk",2,3,0,45,0,55
"Social","Low","20","R_24jBqyC3zOdJKHk",72,72,56,41,39,38
"Social","Low","20","R_27dPJ0iZtEvdYD4",0,0,0,40,0,40
"Social","Low","20","R_27QiJuaHb7aXJQ9",0,0,2,15,0,51
"Social","Low","20","R_28D2wkAUezhavew",10,15,9,65,9,85
"Social","Low","20","R_2BsbF9JRjRAUCrG",5,0,0,50,0,50
"Social","Low","20","R_2Bu4QGABXAR2XFn",33,29,39,67,26,61
"Social","Low","20","R_2bZUOiUOmzc5qJJ",5,10,60,70,10,5
"Social","Low","20","R_2cingKcm9OAuqlq",65,74,73,70,67,81
"Social","Low","20","R_2dmva03gx1Dfg5o",2,3,86,34,26,38
"Social","Low","20","R_2dQROrRA3MLkRKa",22,10,91,92,6,50
"Social","Low","20","R_2eUtv3tn0HBYOmQ",0,0,0,50,0,50
"Social","Low","20","R_2eVBKiWn6Yoa3R4",2,2,1,51,0,51
"Social","Low","20","R_2fJcBcUeDAkveeM",19,19,15,11,0,74
"Social","Low","20","R_2frkDhV2x6aNvWz",53,51,48,54,56,51
"Social","Low","20","R_2tsOekW5EXwGsGp",23,9,50,54,10,59
"Social","Low","20","R_2VQGraBOdDfD6kP",13,18,31,15,9,51
"Social","Low","20","R_2WMF35rtU0uBexM",67,37,65,39,79,69
"Social","Low","20","R_2YEvsxnrHnaedVc",31,21,83,88,41,40
"Social","Low","20","R_2ylbwil58S9Dg3g",5,8,62,29,0,22
"Social","Low","20","R_31dr2XpqS952AKV",0,0,6,62,0,49
"Social","Low","20","R_337PEDW01nxmrXn",89,93,88,91,88,91
"Social","Low","20","R_3eh7lS2Gn0YIGX8",32,40,24,60,34,26
"Social","Low","20","R_3EuNzDW57avhFal",31,5,38,33,6,42
"Social","Low","20","R_3EvhOmMQGHjxisJ",2,5,0,97,0,50
"Social","Low","20","R_3fld7tjf93fYznF",55,58,95,80,75,11
"Social","Low","20","R_3hauTph43RzeqC1",0,10,9,42,10,71
"Social","Low","20","R_3hllAS7v9Mr6KHa",12,1,2,1,8,6
"Social","Low","20","R_3hmCJ8nN5viaaPy",0,0,1,78,0,90
"Social","Low","20","R_3htesdLPiYClCA5",0,0,0,39,0,49
"Social","Low","20","R_3Huhrq1djTT4KdF",0,0,19,36,8,58
"Social","Low","20","R_3ixIFx3YVFn2phw",28,18,39,35,17,51
"Social","Low","20","R_3j3egpbCQ8AOaFH",20,10,30,30,0,90
"Social","Low","20","R_3JK8mhcVAhH1cYN",0,0,10,29,0,51
"Social","Low","20","R_3JzngGW2vsHAk6Y",22,33,71,33,68,24
"Social","Low","20","R_3KryTuJmKTxXjim",2,1,83,92,2,83
"Social","Low","20","R_3lxMuyrbG1ewg89",4,8,19,91,19,51
"Social","Low","20","R_3LZJrZemGbYtmAq",0,0,0,100,0,0
"Social","Low","20","R_3NU2EbrCDhYOSw4",35,27,58,41,19,66
"Social","Low","20","R_3NUHkQ7u6Z7U5So",0,0,0,90,0,90
"Social","Low","20","R_3oGZtyQH6L4kqUw",13,22,35,0,0,68
"Social","Low","20","R_3oKQvyXwd8LBwRD",25,0,20,20,0,65
"Social","Low","20","R_3q7kYa381PtmyA3",38,2,7,7,3,54
"Social","Low","20","R_3QPBTjd1B8cWwVs",95,94,82,75,91,74
"Social","Low","20","R_3qvt4ofeIEPVi6Z",0,4,2,53,0,91
"Social","Low","20","R_3s16evth0kO1gOG",11,3,4,45,2,54
"Social","Low","20","R_5irlwFbumPPxDqN",10,10,60,40,0,50
"Social","Low","20","R_5vEde5bpfRcBUSR",10,60,60,30,25,40
"Social","Low","20","R_88QBxtZzthDPw5P",43,80,25,76,73,64
"Social","Low","20","R_8lhMbAAmhPTH3KV",32,29,91,100,30,80
"Social","Low","20","R_9z6o3XhybVZnDJD",84,89,93,62,75,60
"Social","Low","20","R_A1ynaFImvOIYIyl",5,10,60,36,10,29
"Social","Low","20","R_agu43adP9dmW1Ut",0,0,0,51,0,51
"Social","Low","20","R_aViQ4qyGf4ZfmLf",0,0,60,0,0,30
"Social","Low","20","R_cT3eteh2G55FPjj",13,19,58,19,16,26
"Social","Low","20","R_cYkozB2WqZbxvi1",5,0,5,60,0,50
"Social","Low","20","R_DAf4S53mLTGDwQ1",5,19,7,28,5,44
"Social","Low","20","R_DSLgkEtvD3Fa10Z",30,30,30,20,0,80
"Social","Low","20","R_eIJhGp1TZkpiVdn",0,0,50,100,0,100
"Social","Low","20","R_eLL4wseyOFuox5D",71,76,56,76,65,42
"Social","Low","20","R_pawByuUlC7Ye2AN",6,0,9,2,0,60
"Social","Low","20","R_pMBnK60HOxcmyZz",5,5,7,51,5,60
"Social","Low","20","R_po8MWys5eYyufip",58,0,0,100,0,62
"Social","Low","20","R_Qgjm9n7YBgShxYZ",10,3,4,79,0,57
"Social","Low","20","R_Rtu9vj81TcVzBDz",38,42,69,82,62,9
"Social","Low","20","R_RXEHPs8tYQNbHJn",64,63,51,36,55,40
"Social","Low","20","R_tECZC6S2PedhmA9",69,91,74,72,63,58
"Social","Low","20","R_TnMHq0KaIVlKfqp",0,0,100,100,71,0
"Social","Low","20","R_TorWoeGEL3lNlbX",24,23,56,58,35,51
"Social","Low","20","R_un9FpuYuTNHwtj3",0,0,0,0,0,23
"Social","Low","20","R_WDrPZnYCUoeSmR3",6,10,0,80,0,0
"Social","Low","20","R_wRyJJImGxzrwl69",2,0,33,97,0,75
"Social","Low","20","R_wYklq5dyUKrTpfz",50,50,100,70,70,0
"Social","Low","20","R_XIlOj977r0FkBj3",30,30,0,50,0,0
"Social","Low","20","R_Y9zteRJA0ZIyZ5D",9,8,12,60,0,71
"Social","Low","20","R_ywJ22mo2kwiNbYl",10,9,15,11,10,42
"Social","Low","20","R_z0WWV95k7LQI9z3",63,34,68,65,62,70
"Social","Low","21","R_0lFJxz1l9GCqPLz",17,10,61,78,28,82
"Social","Low","21","R_10HrOnbw2qcNAFb",85,74,83,88,76,83
"Social","Low","21","R_10q0sXSDxr6uiLQ",5,10,0,10,0,50
"Social","Low","21","R_12roVNyjptyqPX7",0,0,0,10,0,50
"Social","Low","21","R_1BQO7gJBnvyOfnX",22,12,25,37,6,42
"Social","Low","21","R_1dKwDU013ctZcWB",51,51,0,20,25,51
"Social","Low","21","R_1EYiSA7OuD5fcOR",3,0,100,100,100,1
"Social","Low","21","R_1FbU3BZ3c8TSv8Q",19,24,9,29,12,48
"Social","Low","21","R_1IHhzezWkuPoGI1",0,0,0,0,0,70
"Social","Low","21","R_1JJ9v8kI1xLTIzk",0,1,96,91,0,91
"Social","Low","21","R_1k0jZkHgc2fuwrT",10,0,29,92,0,71
"Social","Low","21","R_1k1XfPdy5fGOgce",7,61,28,32,13,50
"Social","Low","21","R_1K83jaaIhmUroct",20,45,40,57,0,51
"Social","Low","21","R_1Lb4ufeIxRNJL6d",0,0,25,85,0,50
"Social","Low","21","R_1mRfeliyC362m9I",10,0,60,60,0,50
"Social","Low","21","R_1N8PfXN94lXsKqs",30,50,71,30,10,30
"Social","Low","21","R_1Ngm1dwb6b8gUCb",0,0,0,100,0,100
"Social","Low","21","R_1P5it599MB6JPGo",71,71,85,86,64,69
"Social","Low","21","R_1PcadSYfGf2PSUz",30,12,23,40,20,32
"Social","Low","21","R_1pXAJSjLxGuFnzr",10,21,10,93,0,40
"Social","Low","21","R_214D9q0Wz9CWOHY",0,0,0,0,0,0
"Social","Low","21","R_21oBrz58HPW2sJC",20,30,71,83,0,37
"Social","Low","21","R_22Pa4rdW2nUEzTP",5,0,16,82,0,56
"Social","Low","21","R_22Sqf4FjWJpyFvk",1,1,2,68,0,51
"Social","Low","21","R_24jBqyC3zOdJKHk",66,74,47,47,46,55
"Social","Low","21","R_27dPJ0iZtEvdYD4",0,0,10,40,5,40
"Social","Low","21","R_27QiJuaHb7aXJQ9",2,5,0,28,0,23
"Social","Low","21","R_28D2wkAUezhavew",10,24,14,18,15,75
"Social","Low","21","R_2BsbF9JRjRAUCrG",5,0,0,50,0,50
"Social","Low","21","R_2Bu4QGABXAR2XFn",59,26,51,63,17,59
"Social","Low","21","R_2bZUOiUOmzc5qJJ",61,26,5,3,1,70
"Social","Low","21","R_2cingKcm9OAuqlq",61,72,58,62,73,40
"Social","Low","21","R_2dmva03gx1Dfg5o",2,1,25,55,1,51
"Social","Low","21","R_2dQROrRA3MLkRKa",90,40,100,70,9,50
"Social","Low","21","R_2eUtv3tn0HBYOmQ",0,0,0,55,0,50
"Social","Low","21","R_2eVBKiWn6Yoa3R4",5,49,51,51,51,94
"Social","Low","21","R_2fJcBcUeDAkveeM",0,9,0,5,0,66
"Social","Low","21","R_2frkDhV2x6aNvWz",56,57,49,52,52,51
"Social","Low","21","R_2tsOekW5EXwGsGp",29,8,12,70,4,53
"Social","Low","21","R_2VQGraBOdDfD6kP",11,12,17,29,6,49
"Social","Low","21","R_2WMF35rtU0uBexM",38,36,65,60,77,94
"Social","Low","21","R_2YEvsxnrHnaedVc",61,30,11,86,11,35
"Social","Low","21","R_2ylbwil58S9Dg3g",0,0,11,33,0,29
"Social","Low","21","R_31dr2XpqS952AKV",0,0,20,60,0,60
"Social","Low","21","R_337PEDW01nxmrXn",89,87,84,89,73,88
"Social","Low","21","R_3eh7lS2Gn0YIGX8",47,47,45,63,48,33
"Social","Low","21","R_3EuNzDW57avhFal",55,6,28,21,0,41
"Social","Low","21","R_3EvhOmMQGHjxisJ",4,20,1,99,0,38
"Social","Low","21","R_3fld7tjf93fYznF",36,77,12,71,0,80
"Social","Low","21","R_3hauTph43RzeqC1",16,10,11,18,15,58
"Social","Low","21","R_3hllAS7v9Mr6KHa",57,0,6,13,0,51
"Social","Low","21","R_3hmCJ8nN5viaaPy",1,0,35,100,0,100
"Social","Low","21","R_3htesdLPiYClCA5",0,5,5,12,0,47
"Social","Low","21","R_3Huhrq1djTT4KdF",6,6,28,96,0,74
"Social","Low","21","R_3ixIFx3YVFn2phw",21,11,37,48,5,58
"Social","Low","21","R_3j3egpbCQ8AOaFH",10,5,50,50,0,90
"Social","Low","21","R_3JK8mhcVAhH1cYN",8,0,6,6,0,55
"Social","Low","21","R_3JzngGW2vsHAk6Y",20,50,8,93,10,70
"Social","Low","21","R_3KryTuJmKTxXjim",2,2,87,92,0,89
"Social","Low","21","R_3lxMuyrbG1ewg89",0,4,29,92,29,40
"Social","Low","21","R_3LZJrZemGbYtmAq",0,0,0,100,0,0
"Social","Low","21","R_3NU2EbrCDhYOSw4",30,15,67,73,16,30
"Social","Low","21","R_3NUHkQ7u6Z7U5So",10,0,0,81,0,50
"Social","Low","21","R_3oGZtyQH6L4kqUw",18,22,29,42,22,13
"Social","Low","21","R_3oKQvyXwd8LBwRD",0,0,10,15,0,65
"Social","Low","21","R_3q7kYa381PtmyA3",50,1,20,29,0,60
"Social","Low","21","R_3QPBTjd1B8cWwVs",84,76,95,92,40,93
"Social","Low","21","R_3qvt4ofeIEPVi6Z",0,0,4,86,1,82
"Social","Low","21","R_3s16evth0kO1gOG",6,3,16,65,4,50
"Social","Low","21","R_5irlwFbumPPxDqN",10,15,25,40,0,50
"Social","Low","21","R_5vEde5bpfRcBUSR",68,70,10,45,20,45
"Social","Low","21","R_88QBxtZzthDPw5P",75,90,39,84,38,81
"Social","Low","21","R_8lhMbAAmhPTH3KV",70,73,77,46,20,51
"Social","Low","21","R_9z6o3XhybVZnDJD",96,77,100,7,50,10
"Social","Low","21","R_A1ynaFImvOIYIyl",5,9,41,42,6,41
"Social","Low","21","R_agu43adP9dmW1Ut",0,0,19,50,0,50
"Social","Low","21","R_aViQ4qyGf4ZfmLf",0,70,9,0,0,90
"Social","Low","21","R_cT3eteh2G55FPjj",25,22,61,57,8,66
"Social","Low","21","R_cYkozB2WqZbxvi1",10,0,10,80,0,50
"Social","Low","21","R_DAf4S53mLTGDwQ1",5,20,4,26,4,45
"Social","Low","21","R_DSLgkEtvD3Fa10Z",30,30,30,20,0,80
"Social","Low","21","R_eIJhGp1TZkpiVdn",0,0,62,93,0,100
"Social","Low","21","R_eLL4wseyOFuox5D",67,64,28,46,66,71
"Social","Low","21","R_pawByuUlC7Ye2AN",5,0,26,60,0,50
"Social","Low","21","R_pMBnK60HOxcmyZz",5,5,5,51,3,51
"Social","Low","21","R_po8MWys5eYyufip",0,15,0,43,0,75
"Social","Low","21","R_Qgjm9n7YBgShxYZ",8,3,0,40,0,63
"Social","Low","21","R_Rtu9vj81TcVzBDz",34,48,59,37,38,35
"Social","Low","21","R_RXEHPs8tYQNbHJn",15,51,46,62,39,21
"Social","Low","21","R_tECZC6S2PedhmA9",51,30,63,82,53,44
"Social","Low","21","R_TnMHq0KaIVlKfqp",0,0,91,94,77,0
"Social","Low","21","R_TorWoeGEL3lNlbX",20,20,30,36,23,51
"Social","Low","21","R_un9FpuYuTNHwtj3",1,0,0,5,0,27
"Social","Low","21","R_WDrPZnYCUoeSmR3",0,20,10,80,0,51
"Social","Low","21","R_wRyJJImGxzrwl69",6,0,29,87,0,71
"Social","Low","21","R_wYklq5dyUKrTpfz",40,50,100,40,0,0
"Social","Low","21","R_XIlOj977r0FkBj3",0,0,0,50,0,50
"Social","Low","21","R_Y9zteRJA0ZIyZ5D",3,6,16,81,0,50
"Social","Low","21","R_ywJ22mo2kwiNbYl",12,13,20,42,11,31
"Social","Low","21","R_z0WWV95k7LQI9z3",71,62,67,65,68,67
"Social","Low","22","R_0lFJxz1l9GCqPLz",16,9,43,76,7,66
"Social","Low","22","R_10HrOnbw2qcNAFb",95,87,85,85,93,86
"Social","Low","22","R_10q0sXSDxr6uiLQ",5,5,20,80,5,30
"Social","Low","22","R_12roVNyjptyqPX7",0,0,0,40,0,40
"Social","Low","22","R_1BQO7gJBnvyOfnX",8,0,83,85,0,61
"Social","Low","22","R_1dKwDU013ctZcWB",50,75,26,79,43,67
"Social","Low","22","R_1EYiSA7OuD5fcOR",70,87,100,99,88,3
"Social","Low","22","R_1FbU3BZ3c8TSv8Q",37,44,38,38,32,54
"Social","Low","22","R_1IHhzezWkuPoGI1",0,0,0,0,0,50
"Social","Low","22","R_1JJ9v8kI1xLTIzk",0,1,99,99,0,100
"Social","Low","22","R_1k0jZkHgc2fuwrT",15,0,75,75,10,60
"Social","Low","22","R_1k1XfPdy5fGOgce",33,35,35,35,24,14
"Social","Low","22","R_1K83jaaIhmUroct",0,0,71,82,0,74
"Social","Low","22","R_1Lb4ufeIxRNJL6d",10,5,50,70,0,60
"Social","Low","22","R_1mRfeliyC362m9I",15,0,61,75,0,50
"Social","Low","22","R_1N8PfXN94lXsKqs",50,40,75,100,75,20
"Social","Low","22","R_1Ngm1dwb6b8gUCb",0,0,0,100,0,100
"Social","Low","22","R_1P5it599MB6JPGo",74,65,69,65,70,79
"Social","Low","22","R_1PcadSYfGf2PSUz",15,11,25,28,21,55
"Social","Low","22","R_1pXAJSjLxGuFnzr",9,1,39,82,0,41
"Social","Low","22","R_214D9q0Wz9CWOHY",0,0,23,25,0,45
"Social","Low","22","R_21oBrz58HPW2sJC",11,30,41,75,0,38
"Social","Low","22","R_22Pa4rdW2nUEzTP",10,0,12,80,0,60
"Social","Low","22","R_22Sqf4FjWJpyFvk",0,0,4,77,0,60
"Social","Low","22","R_24jBqyC3zOdJKHk",77,75,55,55,35,73
"Social","Low","22","R_27dPJ0iZtEvdYD4",0,0,0,55,0,45
"Social","Low","22","R_27QiJuaHb7aXJQ9",1,1,13,34,0,59
"Social","Low","22","R_28D2wkAUezhavew",6,6,20,76,11,87
"Social","Low","22","R_2BsbF9JRjRAUCrG",0,0,20,65,0,77
"Social","Low","22","R_2Bu4QGABXAR2XFn",40,29,55,70,47,57
"Social","Low","22","R_2bZUOiUOmzc5qJJ",57,15,19,59,18,35
"Social","Low","22","R_2cingKcm9OAuqlq",80,70,82,88,71,70
"Social","Low","22","R_2dmva03gx1Dfg5o",0,0,63,44,25,36
"Social","Low","22","R_2dQROrRA3MLkRKa",40,35,100,100,5,75
"Social","Low","22","R_2eUtv3tn0HBYOmQ",0,0,5,75,0,55
"Social","Low","22","R_2eVBKiWn6Yoa3R4",100,2,4,2,4,5
"Social","Low","22","R_2fJcBcUeDAkveeM",0,2,34,90,15,40
"Social","Low","22","R_2frkDhV2x6aNvWz",42,45,38,53,47,47
"Social","Low","22","R_2tsOekW5EXwGsGp",40,13,55,69,13,56
"Social","Low","22","R_2VQGraBOdDfD6kP",9,10,31,31,13,59
"Social","Low","22","R_2WMF35rtU0uBexM",74,37,62,76,90,86
"Social","Low","22","R_2YEvsxnrHnaedVc",36,31,91,92,65,12
"Social","Low","22","R_2ylbwil58S9Dg3g",0,0,65,73,0,58
"Social","Low","22","R_31dr2XpqS952AKV",0,0,40,85,0,55
