"video_cats","video_intense","video_num","Subject","Anxiety","ExpectedFear","how_aroused","how_distant_present","how_fearful","how_pleasant"
"Social","Low","19","R_2woj0fjDNSFOZf8",19,23,78,84,20,76
"Social","Low","19","R_2xAaNvwk3el9dN8",65,57,86,91,53,85
"Social","Low","19","R_2YhOs8GYDOiHKrR",10,25,94,100,5,95
"Social","Low","19","R_30cSnmNoqcRvfHs",5,7,10,21,0,63
"Social","Low","19","R_30pL8gfRSpxD9CH",0,0,30,60,0,80
"Social","Low","19","R_31hpkZDetvvM7YG",2,1,41,32,0,54
"Social","Low","19","R_31QumcKAN10CCcl",0,10,0,50,0,65
"Social","Low","19","R_3Eig1urtWd9ZohE",0,70,0,100,0,99
"Social","Low","19","R_3F2H4MbbYg3UwTC",3,0,26,28,0,66
"Social","Low","19","R_3gMVwye81BOcS6b",51,51,51,51,51,51
"Social","Low","19","R_3Gw6zVukPK9MTWq",0,0,0,80,0,50
"Social","Low","19","R_3HGIUR7QvJuTjKM",25,26,29,74,17,53
"Social","Low","19","R_3I9nX5sPCIEoibp",0,0,0,12,0,51
"Social","Low","19","R_3iEZ1c2Roy50HDG",97,70,93,100,73,77
"Social","Low","19","R_3KI2DOdQWdtUjvX",0,4,46,91,0,79
"Social","Low","19","R_3kodaPZXmwn1qHX",0,0,0,100,0,100
"Social","Low","19","R_3M9aStraoLkFoub",21,10,55,95,11,71
"Social","Low","19","R_3QFpzsfuvOZgEgc",10,10,5,61,2,61
"Social","Low","19","R_3qPy5lgfbRCMllE",92,85,93,93,86,86
"Social","Low","19","R_3Rjzrp9XlGtXuyf",86,76,72,75,78,79
"Social","Low","19","R_5usWo0Z0hYCNUop",0,0,21,67,0,51
"Social","Low","19","R_6JuEyEhcYhcn6CJ",14,4,25,31,0,88
"Social","Low","19","R_6YHPRLZbi0v4uFH",34,13,31,99,0,51
"Social","Low","19","R_7WocpUvgaPDHFv3",23,30,36,80,38,40
"Social","Low","19","R_8BOLxMr4TTHGfN7",56,56,57,55,55,41
"Social","Low","19","R_8ozpB3TIzLEXmHn",4,16,43,47,0,71
"Social","Low","19","R_9YtH8lMKh1rch2N",4,6,0,10,0,0
"Social","Low","19","R_AEQxmOtQGvgUrW9",0,0,23,26,0,60
"Social","Low","19","R_b8A9RtViu49ZnP3",1,5,30,15,1,45
"Social","Low","19","R_bJK9isWmb2dn6ff",24,19,33,30,26,27
"Social","Low","19","R_CgMvyD5uFPvj4pb",24,28,26,74,18,27
"Social","Low","19","R_cNHhzTpstbD1Udj",27,34,94,100,0,63
"Social","Low","19","R_DHtsKLOLGFeOOGZ",89,80,74,89,86,92
"Social","Low","19","R_e9VF8WhgFofgYIp",5,2,24,33,0,50
"Social","Low","19","R_NXbrPS3Do0T1Trj",56,40,30,90,5,90
"Social","Low","19","R_rqDsdBHMfxuikxz",0,0,0,64,0,50
"Social","Low","19","R_s7gcFmTYtepPNSh",0,0,0,0,0,0
"Social","Low","19","R_sI177MRgUJ52g25",90,88,84,89,92,85
"Social","Low","19","R_svwsgFOFeQboFON",22,40,62,93,14,66
"Social","Low","19","R_T7NZSFr9ZfOtmJb",100,74,62,27,70,3
"Social","Low","19","R_ULXwWPGTqiwddfP",51,21,13,51,14,51
"Social","Low","19","R_UMuLNjEdxN5ICC5",87,75,56,46,52,42
"Social","Low","19","R_UsxSSin119cHcFX",34,19,0,87,0,62
"Social","Low","19","R_UtoAGqYJVRo3syJ",6,6,32,56,5,63
"Social","Low","19","R_wMYUZICEHbTyW77",97,92,94,85,100,89
"Social","Low","19","R_wXfIAEliwNsDJ5f",37,39,100,100,0,100
"Social","Low","19","R_XhrtBks2UvlyHdL",10,38,64,77,0,77
"Social","Low","19","R_XMsSebbtCpFHPLr",16,16,23,82,5,77
"Social","Low","19","R_Xudqt6XHJ1T7i5b",89,84,27,19,29,22
"Social","Low","20","R_10MYFMFzGFKy2HW",11,11,57,100,58,21
"Social","Low","20","R_10qJKyNZ3o2Dkq3",0,5,50,100,0,50
"Social","Low","20","R_12lqI0WF5dxXpia",0,0,70,100,0,58
"Social","Low","20","R_1BQKHtN9VN9z5tG",58,52,40,80,23,58
"Social","Low","20","R_1CHHRNA4rxJNfim",2,0,12,59,4,52
"Social","Low","20","R_1DuIwC2AbhKpfvM",45,40,36,47,32,45
"Social","Low","20","R_1f79gazvFUdCLWI",0,0,0,50,0,50
"Social","Low","20","R_1fd5BtFtMNBMzQF",0,0,78,78,0,63
"Social","Low","20","R_1feM36N4ez9RwgK",93,89,93,86,92,82
"Social","Low","20","R_1FfRryTC8KAv9Gp",6,8,7,15,3,51
"Social","Low","20","R_1gHHXhqbcvENyR3",24,7,5,19,5,32
"Social","Low","20","R_1gIRNfqsNEFlFWp",21,14,63,70,22,72
"Social","Low","20","R_1hW0wX7WUR6PSCn",29,30,29,40,8,28
"Social","Low","20","R_1I5eBOYD9VDpTsK",5,0,63,97,51,6
"Social","Low","20","R_1IQScNjM3elksde",0,0,0,0,0,50
"Social","Low","20","R_1jTVJTNs9FEBAep",11,3,51,51,0,51
"Social","Low","20","R_1Lhhw0Ksgdf7ojF",14,5,16,89,6,68
"Social","Low","20","R_1LnbufHBcXFWAVd",0,0,20,10,0,55
"Social","Low","20","R_1LXKjFBLLHyvA5i",31,15,28,35,38,34
"Social","Low","20","R_1mCvKEpVGMmHeyq",10,10,60,55,0,70
"Social","Low","20","R_1oiKn1VO3ws5Abk",29,41,29,40,19,39
"Social","Low","20","R_1OIWrOWKdVRbBb6",35,0,5,10,0,50
"Social","Low","20","R_1OJi1DP1O3bZbbC",100,100,91,100,100,98
"Social","Low","20","R_1OVvVsQ51Emxl3d",2,0,23,97,0,54
"Social","Low","20","R_1Ow90JtqPzzyiIl",17,13,14,12,15,14
"Social","Low","20","R_1ozh4JFGTd60SZS",0,0,86,89,0,84
"Social","Low","20","R_20VsOtsUPpScrKr",1,2,26,26,10,13
"Social","Low","20","R_22W97c2nnddHJzC",5,5,57,65,5,43
"Social","Low","20","R_245V7QCuVAGJXwz",4,5,64,60,3,50
"Social","Low","20","R_29gcRbSQPBattNG",2,2,1,79,1,52
"Social","Low","20","R_29slbYPknzFrS01",38,36,64,60,27,51
"Social","Low","20","R_2A0z1Nkh9wDNI10",14,12,54,72,0,100
"Social","Low","20","R_2b1sY4x7RzZJwoH",5,1,50,48,7,57
"Social","Low","20","R_2BktW5g7H57qJgc",60,30,16,61,79,91
"Social","Low","20","R_2cCr5zMp2MlGCEs",0,5,10,91,5,40
"Social","Low","20","R_2DNTVRinX9VQ1ed",36,67,72,83,45,56
"Social","Low","20","R_2Ea5cz4e784NV6V",36,47,70,81,58,28
"Social","Low","20","R_2EnpcrvuilRzOBP",25,10,30,35,0,60
"Social","Low","20","R_2eXOJ0kRTLXFc4y",0,0,0,0,0,63
"Social","Low","20","R_2EzVa2az83mkL6P",0,0,0,24,0,51
"Social","Low","20","R_2fycdMssIBVDXei",3,5,72,84,0,51
"Social","Low","20","R_2pWwICr7QDCfmKe",50,50,65,75,65,30
"Social","Low","20","R_2qmm3azmZLkZnpF",20,20,29,40,5,69
"Social","Low","20","R_2QQXghApH9CCSwh",8,8,69,76,65,20
"Social","Low","20","R_2rHhQTDPuh9VlMz",0,0,0,100,0,100
"Social","Low","20","R_2t0rEjhFI5EyPGp",88,94,89,87,95,94
"Social","Low","20","R_2t2rmOBVtwQYYGB",57,58,42,38,39,49
"Social","Low","20","R_2tDzvTTE312BELk",0,0,0,61,0,50
"Social","Low","20","R_2tG7Tof5Zo6oGXH",34,22,78,99,82,25
"Social","Low","20","R_2thXRlKhCy51rvA",0,0,77,99,0,52
"Social","Low","20","R_2WGqJyUp3VFHdeh",0,0,0,0,0,51
"Social","Low","20","R_2woj0fjDNSFOZf8",97,0,83,75,82,78
"Social","Low","20","R_2xAaNvwk3el9dN8",70,66,88,91,48,65
"Social","Low","20","R_2YhOs8GYDOiHKrR",5,10,80,80,10,70
"Social","Low","20","R_30cSnmNoqcRvfHs",3,2,9,23,2,60
"Social","Low","20","R_30pL8gfRSpxD9CH",0,0,10,10,0,100
"Social","Low","20","R_31hpkZDetvvM7YG",0,2,100,100,0,93
"Social","Low","20","R_31QumcKAN10CCcl",60,0,0,0,0,50
"Social","Low","20","R_3Eig1urtWd9ZohE",4,68,1,99,1,95
"Social","Low","20","R_3F2H4MbbYg3UwTC",40,9,63,66,8,45
"Social","Low","20","R_3gMVwye81BOcS6b",84,88,90,88,88,82
"Social","Low","20","R_3Gw6zVukPK9MTWq",0,2,3,17,0,19
"Social","Low","20","R_3HGIUR7QvJuTjKM",35,24,36,61,7,43
"Social","Low","20","R_3I9nX5sPCIEoibp",0,0,18,27,0,51
"Social","Low","20","R_3iEZ1c2Roy50HDG",93,92,74,71,82,100
"Social","Low","20","R_3KI2DOdQWdtUjvX",4,14,92,31,55,16
"Social","Low","20","R_3kodaPZXmwn1qHX",0,0,0,100,0,100
"Social","Low","20","R_3M9aStraoLkFoub",9,10,51,90,6,75
"Social","Low","20","R_3QFpzsfuvOZgEgc",15,20,20,41,12,38
"Social","Low","20","R_3qPy5lgfbRCMllE",91,87,87,83,93,90
"Social","Low","20","R_3Rjzrp9XlGtXuyf",86,82,69,86,76,73
"Social","Low","20","R_5usWo0Z0hYCNUop",10,11,15,24,0,50
"Social","Low","20","R_6JuEyEhcYhcn6CJ",23,2,70,11,0,81
"Social","Low","20","R_6YHPRLZbi0v4uFH",2,2,30,98,3,61
"Social","Low","20","R_7WocpUvgaPDHFv3",20,35,14,55,10,61
"Social","Low","20","R_8BOLxMr4TTHGfN7",59,45,36,59,35,59
"Social","Low","20","R_8ozpB3TIzLEXmHn",3,20,44,65,1,82
"Social","Low","20","R_9YtH8lMKh1rch2N",12,10,0,11,0,0
"Social","Low","20","R_AEQxmOtQGvgUrW9",3,0,18,34,3,56
"Social","Low","20","R_b8A9RtViu49ZnP3",2,1,10,30,0,40
"Social","Low","20","R_bJK9isWmb2dn6ff",60,31,35,63,70,69
"Social","Low","20","R_CgMvyD5uFPvj4pb",14,9,19,76,20,42
"Social","Low","20","R_cNHhzTpstbD1Udj",0,0,100,100,61,22
"Social","Low","20","R_DHtsKLOLGFeOOGZ",82,82,84,80,94,97
"Social","Low","20","R_e9VF8WhgFofgYIp",38,2,29,38,3,29
"Social","Low","20","R_NXbrPS3Do0T1Trj",40,40,60,90,35,85
"Social","Low","20","R_rqDsdBHMfxuikxz",0,0,0,81,0,51
"Social","Low","20","R_s7gcFmTYtepPNSh",0,0,0,0,0,50
"Social","Low","20","R_sI177MRgUJ52g25",92,87,90,90,94,89
"Social","Low","20","R_svwsgFOFeQboFON",20,65,42,23,26,37
"Social","Low","20","R_T7NZSFr9ZfOtmJb",55,38,98,79,66,15
"Social","Low","20","R_ULXwWPGTqiwddfP",17,20,79,44,51,21
"Social","Low","20","R_UMuLNjEdxN5ICC5",65,67,57,55,62,44
"Social","Low","20","R_UsxSSin119cHcFX",9,30,0,77,0,40
"Social","Low","20","R_UtoAGqYJVRo3syJ",6,6,5,55,4,51
"Social","Low","20","R_wMYUZICEHbTyW77",100,94,91,90,87,85
"Social","Low","20","R_wXfIAEliwNsDJ5f",0,0,100,100,21,83
"Social","Low","20","R_XhrtBks2UvlyHdL",29,39,0,0,0,61
"Social","Low","20","R_XMsSebbtCpFHPLr",19,14,42,30,15,51
"Social","Low","20","R_Xudqt6XHJ1T7i5b",41,42,74,78,72,28
"Social","Low","21","R_10MYFMFzGFKy2HW",12,12,83,99,39,30
"Social","Low","21","R_10qJKyNZ3o2Dkq3",0,5,50,100,0,50
"Social","Low","21","R_12lqI0WF5dxXpia",15,29,40,71,0,40
"Social","Low","21","R_1BQKHtN9VN9z5tG",52,53,52,84,27,68
"Social","Low","21","R_1CHHRNA4rxJNfim",0,0,8,38,0,43
"Social","Low","21","R_1DuIwC2AbhKpfvM",51,48,33,55,10,46
"Social","Low","21","R_1f79gazvFUdCLWI",0,0,0,0,0,50
"Social","Low","21","R_1fd5BtFtMNBMzQF",0,0,67,70,0,72
"Social","Low","21","R_1feM36N4ez9RwgK",86,89,93,93,89,85
"Social","Low","21","R_1FfRryTC8KAv9Gp",100,100,10,6,0,36
"Social","Low","21","R_1gHHXhqbcvENyR3",1,0,0,1,0,44
"Social","Low","21","R_1gIRNfqsNEFlFWp",40,42,61,75,33,70
"Social","Low","21","R_1hW0wX7WUR6PSCn",57,30,19,29,0,51
"Social","Low","21","R_1I5eBOYD9VDpTsK",7,4,0,3,0,50
"Social","Low","21","R_1IQScNjM3elksde",0,0,0,0,0,50
"Social","Low","21","R_1jTVJTNs9FEBAep",11,3,28,42,7,51
"Social","Low","21","R_1Lhhw0Ksgdf7ojF",11,10,6,90,5,72
"Social","Low","21","R_1LnbufHBcXFWAVd",0,0,5,50,0,50
"Social","Low","21","R_1LXKjFBLLHyvA5i",37,28,18,40,33,51
"Social","Low","21","R_1mCvKEpVGMmHeyq",10,10,30,60,0,50
"Social","Low","21","R_1oiKn1VO3ws5Abk",40,51,46,67,40,38
"Social","Low","21","R_1OIWrOWKdVRbBb6",40,0,0,0,0,50
"Social","Low","21","R_1OJi1DP1O3bZbbC",82,74,65,82,62,95
"Social","Low","21","R_1OVvVsQ51Emxl3d",0,0,23,97,6,57
"Social","Low","21","R_1Ow90JtqPzzyiIl",17,14,13,13,14,11
"Social","Low","21","R_1ozh4JFGTd60SZS",0,0,92,93,0,93
"Social","Low","21","R_20VsOtsUPpScrKr",9,0,0,46,2,85
"Social","Low","21","R_22W97c2nnddHJzC",5,0,60,61,5,50
"Social","Low","21","R_245V7QCuVAGJXwz",5,5,10,35,5,50
"Social","Low","21","R_29gcRbSQPBattNG",4,0,7,71,1,45
"Social","Low","21","R_29slbYPknzFrS01",54,68,33,35,35,48
"Social","Low","21","R_2A0z1Nkh9wDNI10",14,19,87,100,0,85
"Social","Low","21","R_2b1sY4x7RzZJwoH",11,7,35,59,12,61
"Social","Low","21","R_2BktW5g7H57qJgc",68,74,87,31,67,67
"Social","Low","21","R_2cCr5zMp2MlGCEs",3,2,0,100,2,90
"Social","Low","21","R_2DNTVRinX9VQ1ed",77,77,38,77,74,64
"Social","Low","21","R_2Ea5cz4e784NV6V",56,45,65,77,59,38
"Social","Low","21","R_2EnpcrvuilRzOBP",10,2,10,55,0,50
"Social","Low","21","R_2eXOJ0kRTLXFc4y",0,0,0,34,0,36
"Social","Low","21","R_2EzVa2az83mkL6P",0,0,0,12,0,51
"Social","Low","21","R_2fycdMssIBVDXei",6,4,79,80,0,61
"Social","Low","21","R_2pWwICr7QDCfmKe",40,50,60,55,55,40
"Social","Low","21","R_2qmm3azmZLkZnpF",29,21,27,85,9,78
"Social","Low","21","R_2QQXghApH9CCSwh",8,12,70,75,9,16
"Social","Low","21","R_2rHhQTDPuh9VlMz",0,0,11,92,10,91
"Social","Low","21","R_2t0rEjhFI5EyPGp",93,94,87,83,93,91
"Social","Low","21","R_2t2rmOBVtwQYYGB",55,53,10,9,11,49
"Social","Low","21","R_2tDzvTTE312BELk",0,10,0,70,0,50
"Social","Low","21","R_2tG7Tof5Zo6oGXH",44,38,85,88,82,6
"Social","Low","21","R_2thXRlKhCy51rvA",14,17,93,95,0,57
"Social","Low","21","R_2WGqJyUp3VFHdeh",0,0,51,51,0,51
"Social","Low","21","R_2woj0fjDNSFOZf8",30,0,87,94,0,29
"Social","Low","21","R_2xAaNvwk3el9dN8",55,55,85,91,55,55
"Social","Low","21","R_2YhOs8GYDOiHKrR",25,20,89,85,70,40
"Social","Low","21","R_30cSnmNoqcRvfHs",5,10,0,13,0,63
"Social","Low","21","R_30pL8gfRSpxD9CH",0,2,0,10,0,50
"Social","Low","21","R_31hpkZDetvvM7YG",8,5,100,100,0,80
"Social","Low","21","R_31QumcKAN10CCcl",0,5,0,0,0,50
"Social","Low","21","R_3Eig1urtWd9ZohE",0,3,2,97,1,95
"Social","Low","21","R_3F2H4MbbYg3UwTC",3,1,26,97,0,66
"Social","Low","21","R_3gMVwye81BOcS6b",76,70,80,84,71,82
"Social","Low","21","R_3Gw6zVukPK9MTWq",0,0,0,61,0,50
"Social","Low","21","R_3HGIUR7QvJuTjKM",15,15,21,70,9,61
"Social","Low","21","R_3I9nX5sPCIEoibp",0,0,8,5,0,51
"Social","Low","21","R_3iEZ1c2Roy50HDG",97,91,97,93,74,74
"Social","Low","21","R_3KI2DOdQWdtUjvX",0,13,62,77,0,83
"Social","Low","21","R_3kodaPZXmwn1qHX",0,0,0,100,0,100
"Social","Low","21","R_3M9aStraoLkFoub",12,14,57,94,3,60
"Social","Low","21","R_3QFpzsfuvOZgEgc",10,15,11,25,7,47
"Social","Low","21","R_3qPy5lgfbRCMllE",91,85,87,86,92,93
"Social","Low","21","R_3Rjzrp9XlGtXuyf",92,89,75,75,87,84
"Social","Low","21","R_5usWo0Z0hYCNUop",0,4,0,0,0,51
"Social","Low","21","R_6JuEyEhcYhcn6CJ",10,10,28,23,5,56
"Social","Low","21","R_6YHPRLZbi0v4uFH",19,3,59,98,5,48
"Social","Low","21","R_7WocpUvgaPDHFv3",25,40,20,65,25,40
"Social","Low","21","R_8BOLxMr4TTHGfN7",44,44,42,43,43,41
"Social","Low","21","R_8ozpB3TIzLEXmHn",2,0,9,12,0,57
"Social","Low","21","R_9YtH8lMKh1rch2N",8,9,12,44,9,0
"Social","Low","21","R_AEQxmOtQGvgUrW9",0,0,9,20,0,82
"Social","Low","21","R_b8A9RtViu49ZnP3",5,1,6,10,0,49
"Social","Low","21","R_bJK9isWmb2dn6ff",46,96,72,46,65,70
"Social","Low","21","R_CgMvyD5uFPvj4pb",0,0,60,91,60,10
"Social","Low","21","R_cNHhzTpstbD1Udj",23,0,47,100,0,82
"Social","Low","21","R_DHtsKLOLGFeOOGZ",94,85,79,67,85,94
"Social","Low","21","R_e9VF8WhgFofgYIp",0,0,29,28,0,53
"Social","Low","21","R_NXbrPS3Do0T1Trj",30,30,25,85,10,85
"Social","Low","21","R_rqDsdBHMfxuikxz",2,9,0,24,0,50
"Social","Low","21","R_s7gcFmTYtepPNSh",0,0,0,0,0,50
"Social","Low","21","R_sI177MRgUJ52g25",87,85,90,85,81,85
"Social","Low","21","R_svwsgFOFeQboFON",20,35,40,6,16,36
"Social","Low","21","R_T7NZSFr9ZfOtmJb",37,14,1,33,13,51
"Social","Low","21","R_ULXwWPGTqiwddfP",89,35,44,51,0,51
"Social","Low","21","R_UMuLNjEdxN5ICC5",86,81,22,47,34,44
"Social","Low","21","R_UsxSSin119cHcFX",40,41,0,67,0,62
"Social","Low","21","R_UtoAGqYJVRo3syJ",7,7,5,51,5,51
"Social","Low","21","R_wMYUZICEHbTyW77",98,90,87,96,80,82
"Social","Low","21","R_wXfIAEliwNsDJ5f",60,9,100,100,0,92
"Social","Low","21","R_XhrtBks2UvlyHdL",5,28,0,10,0,70
"Social","Low","21","R_XMsSebbtCpFHPLr",60,11,70,82,0,51
"Social","Low","21","R_Xudqt6XHJ1T7i5b",87,70,33,46,38,52
"Social","Low","22","R_10MYFMFzGFKy2HW",9,9,57,100,20,31
"Social","Low","22","R_10qJKyNZ3o2Dkq3",0,5,100,100,0,100
"Social","Low","22","R_12lqI0WF5dxXpia",0,0,81,70,10,51
"Social","Low","22","R_1BQKHtN9VN9z5tG",57,58,61,70,39,52
"Social","Low","22","R_1CHHRNA4rxJNfim",0,0,19,66,0,41
"Social","Low","22","R_1DuIwC2AbhKpfvM",55,54,43,56,4,50
"Social","Low","22","R_1f79gazvFUdCLWI",0,0,0,60,0,50
"Social","Low","22","R_1fd5BtFtMNBMzQF",0,0,73,78,0,69
"Social","Low","22","R_1feM36N4ez9RwgK",92,90,95,90,89,83
"Social","Low","22","R_1FfRryTC8KAv9Gp",0,4,0,2,2,51
"Social","Low","22","R_1gHHXhqbcvENyR3",0,0,0,1,0,51
"Social","Low","22","R_1gIRNfqsNEFlFWp",13,22,69,72,19,72
"Social","Low","22","R_1hW0wX7WUR6PSCn",15,19,30,29,9,51
"Social","Low","22","R_1I5eBOYD9VDpTsK",3,10,6,0,4,23
"Social","Low","22","R_1IQScNjM3elksde",0,0,0,0,0,50
"Social","Low","22","R_1jTVJTNs9FEBAep",35,8,11,51,3,51
"Social","Low","22","R_1Lhhw0Ksgdf7ojF",16,5,36,71,19,43
"Social","Low","22","R_1LnbufHBcXFWAVd",0,0,40,71,0,65
"Social","Low","22","R_1LXKjFBLLHyvA5i",38,48,30,27,28,26
"Social","Low","22","R_1mCvKEpVGMmHeyq",10,10,70,70,0,80
"Social","Low","22","R_1oiKn1VO3ws5Abk",82,92,72,72,61,61
"Social","Low","22","R_1OIWrOWKdVRbBb6",30,0,10,20,0,50
"Social","Low","22","R_1OJi1DP1O3bZbbC",84,74,100,100,100,100
"Social","Low","22","R_1OVvVsQ51Emxl3d",0,0,30,92,0,66
"Social","Low","22","R_1Ow90JtqPzzyiIl",20,20,11,37,8,28
"Social","Low","22","R_1ozh4JFGTd60SZS",4,8,71,87,0,86
"Social","Low","22","R_20VsOtsUPpScrKr",3,5,66,34,61,25
"Social","Low","22","R_22W97c2nnddHJzC",10,0,60,60,5,71
"Social","Low","22","R_245V7QCuVAGJXwz",2,2,76,76,0,73
"Social","Low","22","R_29gcRbSQPBattNG",2,3,3,79,2,53
"Social","Low","22","R_29slbYPknzFrS01",36,29,48,35,34,67
"Social","Low","22","R_2A0z1Nkh9wDNI10",18,17,78,76,7,74
"Social","Low","22","R_2b1sY4x7RzZJwoH",6,3,47,45,5,66
"Social","Low","22","R_2BktW5g7H57qJgc",41,41,32,81,70,82
"Social","Low","22","R_2cCr5zMp2MlGCEs",1,2,19,97,11,40
"Social","Low","22","R_2DNTVRinX9VQ1ed",65,51,70,45,21,85
"Social","Low","22","R_2Ea5cz4e784NV6V",42,33,65,86,66,31
"Social","Low","22","R_2EnpcrvuilRzOBP",5,2,45,75,1,71
"Social","Low","22","R_2eXOJ0kRTLXFc4y",0,0,0,0,0,34
"Social","Low","22","R_2EzVa2az83mkL6P",0,10,0,30,0,51
"Social","Low","22","R_2fycdMssIBVDXei",3,3,74,77,1,78
"Social","Low","22","R_2pWwICr7QDCfmKe",50,50,30,75,20,50
"Social","Low","22","R_2qmm3azmZLkZnpF",18,14,30,90,6,90
"Social","Low","22","R_2QQXghApH9CCSwh",11,6,77,82,41,12
"Social","Low","22","R_2rHhQTDPuh9VlMz",0,0,94,91,0,100
"Social","Low","22","R_2t0rEjhFI5EyPGp",93,92,84,89,93,91
"Social","Low","22","R_2t2rmOBVtwQYYGB",43,55,38,34,44,51
"Social","Low","22","R_2tDzvTTE312BELk",0,0,0,80,0,50
"Social","Low","22","R_2tG7Tof5Zo6oGXH",45,41,64,85,10,51
"Social","Low","22","R_2thXRlKhCy51rvA",25,0,100,100,0,51
"Social","Low","22","R_2WGqJyUp3VFHdeh",0,0,0,0,0,51
"Social","Low","22","R_2woj0fjDNSFOZf8",31,10,77,72,49,0
"Social","Low","22","R_2xAaNvwk3el9dN8",60,56,80,90,40,82
"Social","Low","22","R_2YhOs8GYDOiHKrR",55,30,80,85,15,70
"Social","Low","22","R_30cSnmNoqcRvfHs",5,4,11,72,3,37
"Social","Low","22","R_30pL8gfRSpxD9CH",2,0,10,8,0,64
"Social","Low","22","R_31hpkZDetvvM7YG",2,7,98,98,2,60
"Social","Low","22","R_31QumcKAN10CCcl",65,0,0,0,0,50
"Social","Low","22","R_3Eig1urtWd9ZohE",0,46,0,100,0,100
"Social","Low","22","R_3F2H4MbbYg3UwTC",5,0,62,76,0,81
"Social","Low","22","R_3gMVwye81BOcS6b",81,71,68,73,65,53
"Social","Low","22","R_3Gw6zVukPK9MTWq",0,0,0,85,0,50
"Social","Low","22","R_3HGIUR7QvJuTjKM",12,10,14,75,21,36
"Social","Low","22","R_3I9nX5sPCIEoibp",0,0,25,80,0,51
"Social","Low","22","R_3iEZ1c2Roy50HDG",98,90,72,76,96,99
"Social","Low","22","R_3KI2DOdQWdtUjvX",0,7,69,90,0,97
"Social","Low","22","R_3kodaPZXmwn1qHX",0,0,0,100,0,100
"Social","Low","22","R_3M9aStraoLkFoub",31,29,57,92,2,81
"Social","Low","22","R_3QFpzsfuvOZgEgc",15,20,6,60,7,48
"Social","Low","22","R_3qPy5lgfbRCMllE",92,89,92,90,85,81
"Social","Low","22","R_3Rjzrp9XlGtXuyf",85,86,85,82,78,73
"Social","Low","22","R_5usWo0Z0hYCNUop",10,11,56,64,0,63
"Social","Low","22","R_6JuEyEhcYhcn6CJ",13,20,61,86,0,81
"Social","Low","22","R_6YHPRLZbi0v4uFH",45,15,61,99,0,82
"Social","Low","22","R_7WocpUvgaPDHFv3",25,20,70,87,65,30
"Social","Low","22","R_8BOLxMr4TTHGfN7",57,41,36,63,36,59
"Social","Low","22","R_8ozpB3TIzLEXmHn",3,7,94,75,0,71
"Social","Low","22","R_9YtH8lMKh1rch2N",9,6,6,8,8,0
"Social","Low","22","R_AEQxmOtQGvgUrW9",0,0,47,85,0,100
"Social","Low","22","R_b8A9RtViu49ZnP3",0,5,20,5,0,60
"Social","Low","22","R_bJK9isWmb2dn6ff",100,92,74,74,74,71
"Social","Low","22","R_CgMvyD5uFPvj4pb",7,16,71,100,60,7
"Social","Low","22","R_cNHhzTpstbD1Udj",30,21,82,100,0,56
"Social","Low","22","R_DHtsKLOLGFeOOGZ",83,89,87,94,77,74
"Social","Low","22","R_e9VF8WhgFofgYIp",8,7,13,18,3,30
"Social","Low","22","R_NXbrPS3Do0T1Trj",60,40,20,60,10,60
"Social","Low","22","R_rqDsdBHMfxuikxz",0,0,50,79,0,100
"Social","Low","22","R_s7gcFmTYtepPNSh",0,0,50,50,50,50
"Social","Low","22","R_sI177MRgUJ52g25",81,81,86,88,84,92
"Social","Low","22","R_svwsgFOFeQboFON",22,30,82,93,6,87
"Social","Low","22","R_T7NZSFr9ZfOtmJb",71,20,51,43,39,45
"Social","Low","22","R_ULXwWPGTqiwddfP",36,2,25,84,17,51
"Social","Low","22","R_UMuLNjEdxN5ICC5",93,75,53,46,61,44
"Social","Low","22","R_UsxSSin119cHcFX",27,31,15,82,0,83
"Social","Low","22","R_UtoAGqYJVRo3syJ",9,7,37,64,3,70
"Social","Low","22","R_wMYUZICEHbTyW77",95,89,100,98,96,98
"Social","Low","22","R_wXfIAEliwNsDJ5f",60,81,100,100,0,100
"Social","Low","22","R_XhrtBks2UvlyHdL",30,18,36,80,0,50
"Social","Low","22","R_XMsSebbtCpFHPLr",41,30,72,71,20,70
"Social","Low","22","R_Xudqt6XHJ1T7i5b",6,25,27,22,27,24
"Social","Low","23","R_10MYFMFzGFKy2HW",11,20,60,93,11,61
"Social","Low","23","R_10qJKyNZ3o2Dkq3",0,5,50,100,0,50
"Social","Low","23","R_12lqI0WF5dxXpia",0,0,100,100,0,60
"Social","Low","23","R_1BQKHtN9VN9z5tG",52,60,58,74,10,72
"Social","Low","23","R_1CHHRNA4rxJNfim",0,0,0,66,0,51
"Social","Low","23","R_1DuIwC2AbhKpfvM",53,43,49,53,47,51
"Social","Low","23","R_1f79gazvFUdCLWI",0,0,0,0,0,50
"Social","Low","23","R_1fd5BtFtMNBMzQF",0,0,65,72,0,74
"Social","Low","23","R_1feM36N4ez9RwgK",93,94,89,92,86,86
"Social","Low","23","R_1FfRryTC8KAv9Gp",4,2,2,20,2,74
"Social","Low","23","R_1gHHXhqbcvENyR3",0,0,0,0,0,52
"Social","Low","23","R_1gIRNfqsNEFlFWp",35,14,67,75,34,65
"Social","Low","23","R_1hW0wX7WUR6PSCn",39,29,41,60,10,51
"Social","Low","23","R_1I5eBOYD9VDpTsK",0,0,0,7,0,51
"Social","Low","23","R_1IQScNjM3elksde",0,0,0,3,0,50
