"video_cats","video_intense","video_num","Subject","how_aroused","how_fearful","how_pleasant","how_present_distant"
"Spider","High","28","R_1rqO7j4Xmu87K6Y",5,3,3,6
"Spider","High","28","R_20ZnUh7tdcBeNeE",6,6,1,7
"Spider","High","28","R_21ALhxbLBCibvkH",2,1,4,4
"Spider","High","28","R_21teA0iKhSVzP7n",5,7,1,5
"Spider","High","28","R_22obeeOw4NH8Htf",1,4,3,6
"Spider","High","28","R_23eHB3ku86oKY7E",1,1,4,4
"Spider","High","28","R_24AHi36C1tDKRDY",7,7,1,6
"Spider","High","28","R_24jFPux1Ro8lIvm",7,7,1,7
"Spider","High","28","R_24kfeQ80ukvZv2y",6,4,2,5
"Spider","High","28","R_25LylmU2vMkw8hu",7,6,1,7
"Spider","High","28","R_25WScvehCh4Uji5",6,5,2,6
"Spider","High","28","R_27OJMmyphe1MPJ9",2,2,5,6
"Spider","High","28","R_27QNj5g70puzChi",7,6,1,7
"Spider","High","28","R_2aDoktnWlgQzDLD",7,7,1,7
"Spider","High","28","R_2af7wuavAJCwAuX",5,1,5,5
"Spider","High","28","R_2AKgXpCPM3DhbWA",4,5,2,4
"Spider","High","28","R_2alamzgEQ6HfEBZ",1,3,1,2
"Spider","High","28","R_2arUSyyZ6Su5zIz",5,6,2,7
"Spider","High","28","R_2bN5UY9UkQoZbPR",1,1,2,4
"Spider","High","28","R_2cjdC0KDNDXzfMg",5,1,5,6
"Spider","High","28","R_2CTF6DYoxo4qp7q",3,2,2,5
"Spider","High","28","R_2EiMriXOE5s1mS9",2,6,2,6
"Spider","High","28","R_2eXAAkEkr0NTtNv",1,1,4,4
"Spider","High","28","R_2OVGSoMSQYDJbeP",7,7,1,7
"Spider","High","28","R_2q4VqWiiCFWajt7",4,4,3,3
"Spider","High","28","R_2QFc9So8uqx7zrt",1,1,4,4
"Spider","High","28","R_2qfRlihaJGKVcaE",2,2,3,7
"Spider","High","28","R_2QlM2cDlNgClEmO",5,5,3,4
"Spider","High","28","R_2qxbXHtlB6qnRoG",7,7,1,7
"Spider","High","28","R_2rHfbD6ikCVgDGH",5,5,3,6
"Spider","High","28","R_2sRYsPQ3NsfMbYg",5,4,4,7
"Spider","High","28","R_2SvmRVhhPSB6SVm",6,6,2,6
"Spider","High","28","R_2tzj1YW66bkKb4m",5,3,3,5
"Spider","High","28","R_2uDqycEYtFxtzCy",4,2,3,3
"Spider","High","28","R_2uO32vZC8Fm6SX9",4,3,3,2
"Spider","High","28","R_2usUVsDp0hI7J1T",7,7,1,7
"Spider","High","28","R_2UWcqZdUPtP72Jk",7,7,1,7
"Spider","High","28","R_2VaVNcQVsiiA9iM",6,5,2,6
"Spider","High","28","R_2VBDEEysrjSJmbH",7,6,1,5
"Spider","High","28","R_2vc51ODstmx0ZSu",5,5,3,6
"Spider","High","28","R_2VjA9TyvLo7kaJ4",7,1,1,7
"Spider","High","28","R_2VmDZQcjOmO2svq",7,4,4,6
"Spider","High","28","R_2wFg9AcQrCu55Sp",1,6,1,7
"Spider","High","28","R_2wNc2mET4n9rGZP",6,7,1,7
"Spider","High","28","R_2WUxRCE94Rnvpbn",7,7,1,7
"Spider","High","28","R_2WZ1HeLze5u5OxP",1,1,3,5
"Spider","High","28","R_2YQdOxrw5qsM48s",7,7,1,4
"Spider","High","28","R_2YqUeVF4AoW9MvB",5,5,3,4
"Spider","High","28","R_2YXqTMKyhy5RBYR",4,5,1,7
"Spider","High","28","R_2z7q1EkCiBzJZ5e",5,5,2,2
"Spider","High","28","R_2zdxiXgY3GkN1sK",3,1,4,3
"Spider","High","28","R_2zdypco37CT9Pr3",6,2,1,6
"Spider","High","28","R_2zIy1c7smtu4An5",3,4,1,2
"Spider","High","28","R_2ZKYsxFJUzWzQzU",4,1,6,6
"Spider","High","28","R_305ItLpTNsERowr",7,7,1,7
"Spider","High","28","R_308fAGXAjvPsvTI",7,7,1,7
"Spider","High","28","R_31QMaLLICfNqbPe",2,6,1,5
"Spider","High","28","R_31YFNJrXl5tw9hx",4,5,2,6
"Spider","High","28","R_33rP9NEIgg90lY8",2,2,4,2
"Spider","High","28","R_3CN3v70gw3Es9oA",7,7,1,7
"Spider","High","28","R_3dX4NtfVHJQLcq4",3,1,3,5
"Spider","High","28","R_3e8Gko0Kv1qSXSL",6,5,1,5
"Spider","High","28","R_3EakufORNoswZxY",3,3,2,5
"Spider","High","28","R_3Eo19xBdodh5BNW",1,1,3,5
"Spider","High","28","R_3EQC0CHAK7OFgFx",6,6,1,7
"Spider","High","28","R_3esQpQ4iuLpdZP4",3,2,3,2
"Spider","High","28","R_3fiKSfwprnbbZVY",3,2,4,5
"Spider","High","28","R_3fTvhseqy5iLar9",4,3,1,4
"Spider","High","28","R_3HzPWTTaGI6vOZj",7,7,1,7
"Spider","High","28","R_3iBZlz1UfBe7Rt4",6,5,1,7
"Spider","High","28","R_3iPBNS4kQ3kfklP",7,7,1,7
"Spider","High","28","R_3Iz85vApvmtC7W9",2,2,2,2
"Spider","High","28","R_3JeccEQZIMqVvoQ",4,3,3,4
"Spider","High","28","R_3jfb7IFXpunnHQ5",6,5,1,6
"Spider","High","28","R_3JJX2QNr3kHHl00",4,5,1,4
"Spider","High","28","R_3jZnIC2F8kbe7Fq",7,7,1,3
"Spider","High","28","R_3k26oKoDIybCKJ6",5,5,2,5
"Spider","High","28","R_3kH9ieEExeYqQQx",2,1,4,3
"Spider","High","28","R_3kijHRU5RXB5dwy",7,7,1,7
"Spider","High","28","R_3kN2XJMRe18Oa9H",7,6,1,7
"Spider","High","28","R_3KpH07rqM0125YP",1,1,4,1
"Spider","High","28","R_3LihcqxHfIfqYMB",5,5,2,6
"Spider","High","28","R_3m9aTnIUqsa9E6W",4,5,1,7
"Spider","High","28","R_3MaOtMe5DfFYsys",6,6,1,6
"Spider","High","28","R_3MLjBNIXIXTFOSn",1,1,4,1
"Spider","High","28","R_3n3oQ1sHVCGZJhk",1,6,1,2
"Spider","High","28","R_3NCbXNAgTCITqgs",2,1,4,3
"Spider","High","28","R_3nee6iFBgYTiFvA",7,3,1,7
"Spider","High","28","R_3nphJhOpYSgX1Rd",4,5,2,7
"Spider","High","28","R_3O1zia7dB2MSGQ1",7,7,1,7
"Spider","High","28","R_3p57s8wWBDXOWW0",6,5,2,4
"Spider","High","28","R_3p57uX9D9NmdMxu",7,7,1,7
"Spider","High","28","R_3PAdZukqJzvYg1U",2,2,4,4
"Spider","High","28","R_3PgGbWzZv82rKcj",5,4,3,5
"Spider","High","28","R_3PiT9o1eAbb45ry",1,1,4,6
"Spider","High","28","R_3PvrWnQpRsMHjvh",1,5,2,6
"Spider","High","28","R_3qHxUqJ2KkOfHAu",6,6,1,6
"Spider","High","28","R_3qsP39qBMQF8DNy",1,2,3,7
"Spider","High","28","R_3qvBRmWKUyBqJMX",4,2,3,5
"Spider","High","28","R_3s4GwzWJliZy7bk",3,2,3,5
"Spider","High","28","R_3s7F7MDpER2HckU",4,2,1,3
"Spider","High","28","R_3smqNeDRxVs5Fwz",3,4,1,5
"Spider","High","28","R_3svMUmnXgfdyq4V",6,2,2,7
"Spider","High","28","R_55cw6PG2lmXZMlP",4,5,2,2
"Spider","High","28","R_5zoLhofyHnPlirn",3,1,4,5
"Spider","High","28","R_6G1wWsstEjM1isF",4,2,4,6
"Spider","High","28","R_6MqjOV3SyUV575n",5,4,2,6
"Spider","High","28","R_8k278Iji5UZaGwF",1,1,2,3
"Spider","High","28","R_9B4REuFFfjrDJSN",4,5,3,7
"Spider","High","28","R_9KNNOgqWsedvUm5",7,7,1,5
"Spider","High","28","R_9MpP6jL8fbY9XiN",1,1,4,4
"Spider","High","28","R_A10vSJbbn9AEKPv",7,7,1,6
"Spider","High","28","R_a3FdPK6jmiTLoSB",4,5,1,4
"Spider","High","28","R_A6w2nJMvpZM9ahP",7,7,1,7
"Spider","High","28","R_A6zWt8C78EJco8h",4,5,2,6
"Spider","High","28","R_AdliR4DkBxZOQSd",7,7,1,7
"Spider","High","28","R_AO5DiOp7eBsA50Z",6,6,2,5
"Spider","High","28","R_bOT4UjYNW1SFosN",5,4,1,7
"Spider","High","28","R_bpckZJOF00rfj5n",2,2,3,2
"Spider","High","28","R_bvE7mA29JbiFeg1",7,7,1,2
"Spider","High","28","R_bxEn0tgUAyPybCh",4,4,1,5
"Spider","High","28","R_C98VjxdSDzxm1PP",6,5,1,6
"Spider","High","28","R_cSGFpisvg3Lt4JP",4,4,4,6
"Spider","High","28","R_db4aG8cjPAbqlyx",1,2,4,4
"Spider","High","28","R_engyRILxkKUj4eR",1,1,4,1
"Spider","High","28","R_ePeqcssZ381hLIB",7,7,1,7
"Spider","High","28","R_eyvoSYoLrurpcA1",7,6,1,6
"Spider","High","28","R_Od4keDsH3ZQZsc1",7,5,3,7
"Spider","High","28","R_ONGtbFrygHo3EaZ",6,6,1,6
"Spider","High","28","R_OvdtH0BhKbbq5nH",6,6,2,5
"Spider","High","28","R_PAH4rmCF2fLYnEl",4,5,3,4
"Spider","High","28","R_pgYFD4xopMcwhNL",7,7,1,7
"Spider","High","28","R_PIe7UuZex8xBzUd",4,5,1,1
"Spider","High","28","R_Q67uqHeuwohxWi5",5,1,1,7
"Spider","High","28","R_qyDSetAMKsEPeWB",5,5,2,5
"Spider","High","28","R_r9cy6QzHwRJcC1H",5,5,3,6
"Spider","High","28","R_Rav1EemBwbRzMpH",6,7,1,7
"Spider","High","28","R_SHJFxF8ELygiIff",4,5,1,6
"Spider","High","28","R_T0GdQv1WSQK1lpn",6,5,2,6
"Spider","High","28","R_tGJHD6mRW233aKJ",7,7,1,7
"Spider","High","28","R_U9GAnoZgsiR34WZ",6,6,2,7
"Spider","High","28","R_ugY6q1W7HTfGOLD",4,4,2,5
"Spider","High","28","R_ut43dfTcsWbcrfP",3,7,1,7
"Spider","High","28","R_V3iPvWRdwTmxYyJ",6,6,1,7
"Spider","High","28","R_vkxo5gs6KMMuxWN",7,7,1,7
"Spider","High","28","R_vPIYy1VzKd1TZ6N",6,6,1,6
"Spider","High","28","R_We9eRIzRDAZ3Elz",5,4,2,6
"Spider","High","28","R_xEoU0dv89ZMyPsJ",4,3,1,5
"Spider","High","28","R_XG3Wqt7gORf1m0N",7,7,1,6
"Spider","High","28","R_z07IhJqI66Lr2Pn",1,1,4,4
"Spider","High","28","R_ZahwvNyDxFOJ5AJ",7,7,1,7
"Spider","High","28","R_ZHP1LqimCNldWtr",1,1,4,4
"Spider","High","29","R_02hovykUguDYNvX",5,6,2,6
"Spider","High","29","R_07LWbSNN2LeacH7",2,1,4,2
"Spider","High","29","R_0D3jz5vAZzHLlRf",7,7,1,7
"Spider","High","29","R_0U7Lx46Ea7gH93H",5,7,1,6
"Spider","High","29","R_10PMBlLxTrAn3La",7,7,1,6
"Spider","High","29","R_12tikKz34x8g6no",7,6,1,6
"Spider","High","29","R_1C6Yob8vtleTMVa",3,2,2,5
"Spider","High","29","R_1Cl5O6CqdXvL4uQ",5,3,3,4
"Spider","High","29","R_1db1tMBEEHcORzc",7,7,1,7
"Spider","High","29","R_1dGPDAkjnInPvLv",5,4,3,5
"Spider","High","29","R_1dhQLdeO2c59N63",6,6,1,5
"Spider","High","29","R_1dL9aI0w8MzcXar",5,6,2,6
"Spider","High","29","R_1DUppTsWbo3CX2H",1,1,1,7
"Spider","High","29","R_1eFffdFHvefh6Xy",3,2,2,5
"Spider","High","29","R_1Ehc8q8iyqKG8ns",3,6,7,6
"Spider","High","29","R_1eQbKcCudmqEyKP",1,1,4,3
"Spider","High","29","R_1g8BMqTUhQHVe1N",7,6,1,7
"Spider","High","29","R_1gbgwAmly9SYuUJ",5,6,1,5
"Spider","High","29","R_1GBsFuA3ZVcPRWe",5,5,1,5
"Spider","High","29","R_1GDI4erSIx7VG4a",7,7,1,6
"Spider","High","29","R_1gMDGZAGteVx7jy",6,2,6,5
"Spider","High","29","R_1gSjyaJPHI8KVez",1,1,4,4
"Spider","High","29","R_1GTYk1ZyrXpa1du",5,4,3,5
"Spider","High","29","R_1GVRcZcNViwhY00",6,5,1,6
"Spider","High","29","R_1H16OHLkn1F958t",1,5,1,4
"Spider","High","29","R_1IcKUlJ5I6gvH74",6,6,2,4
"Spider","High","29","R_1j9swkI23ULWb79",3,5,1,6
"Spider","High","29","R_1jj544KSRmDnn1e",2,2,3,3
"Spider","High","29","R_1JJIiXozQxILD1w",7,7,1,7
"Spider","High","29","R_1jkWw27Jo9Javir",2,3,1,4
"Spider","High","29","R_1kYwzlUTUo6LDcl",2,1,1,4
"Spider","High","29","R_1Lnj9cPvmtTXqVB",5,6,6,4
"Spider","High","29","R_1LUJLwh9qDrA5Y7",5,5,1,5
"Spider","High","29","R_1LXWKY7izS3P2II",5,5,1,6
"Spider","High","29","R_1mdTD3aVSC7uDMd",5,6,1,7
"Spider","High","29","R_1mOE5AIdk87Kh7U",6,7,2,6
"Spider","High","29","R_1MWhLlfgDbuWsva",4,6,2,5
"Spider","High","29","R_1mXdBon4pwRQsXB",6,6,1,6
"Spider","High","29","R_1NCCj6Nz27k5yP8",1,1,4,4
"Spider","High","29","R_1nU4CABEilUuhea",4,3,2,5
"Spider","High","29","R_1OI8hNAeEaHPPsW",4,3,2,3
"Spider","High","29","R_1OvqYMyxuFyHRyE",3,2,4,6
"Spider","High","29","R_1pDrHHJ48cBmanv",4,4,4,4
"Spider","High","29","R_1pRnuiyols8PW6d",4,4,2,3
"Spider","High","29","R_1PT4VMXzyu9X4vk",1,1,4,2
"Spider","High","29","R_1pW1nozXPce7B2K",6,5,1,6
"Spider","High","29","R_1pZ2DYf9U47F1D8",3,1,1,4
"Spider","High","29","R_1qaieaKdF5EmRiY",1,1,3,2
"Spider","High","29","R_1qVaC4D1KbxmCQY",6,6,2,6
"Spider","High","29","R_1rjrBKLKM9db7WK",7,7,1,7
"Spider","High","29","R_1rqO7j4Xmu87K6Y",5,5,2,5
"Spider","High","29","R_20ZnUh7tdcBeNeE",5,5,1,6
"Spider","High","29","R_21ALhxbLBCibvkH",2,1,4,5
"Spider","High","29","R_21teA0iKhSVzP7n",7,7,1,7
"Spider","High","29","R_22obeeOw4NH8Htf",2,2,3,5
"Spider","High","29","R_23eHB3ku86oKY7E",2,1,4,4
"Spider","High","29","R_24AHi36C1tDKRDY",7,7,1,6
"Spider","High","29","R_24jFPux1Ro8lIvm",7,7,1,7
"Spider","High","29","R_24kfeQ80ukvZv2y",3,3,3,4
"Spider","High","29","R_25LylmU2vMkw8hu",7,7,1,7
"Spider","High","29","R_25WScvehCh4Uji5",6,5,1,6
"Spider","High","29","R_27OJMmyphe1MPJ9",4,1,4,2
"Spider","High","29","R_27QNj5g70puzChi",5,5,1,6
"Spider","High","29","R_2aDoktnWlgQzDLD",5,5,2,7
"Spider","High","29","R_2af7wuavAJCwAuX",5,1,5,5
"Spider","High","29","R_2AKgXpCPM3DhbWA",4,4,4,4
"Spider","High","29","R_2alamzgEQ6HfEBZ",1,2,2,3
"Spider","High","29","R_2arUSyyZ6Su5zIz",4,7,1,7
"Spider","High","29","R_2bN5UY9UkQoZbPR",1,2,1,1
"Spider","High","29","R_2cjdC0KDNDXzfMg",3,1,5,5
"Spider","High","29","R_2CTF6DYoxo4qp7q",3,2,2,3
"Spider","High","29","R_2EiMriXOE5s1mS9",2,3,2,5
"Spider","High","29","R_2eXAAkEkr0NTtNv",1,1,4,1
"Spider","High","29","R_2OVGSoMSQYDJbeP",7,7,1,7
"Spider","High","29","R_2q4VqWiiCFWajt7",4,4,3,4
"Spider","High","29","R_2QFc9So8uqx7zrt",4,3,4,4
"Spider","High","29","R_2qfRlihaJGKVcaE",4,4,3,5
"Spider","High","29","R_2QlM2cDlNgClEmO",5,4,2,3
"Spider","High","29","R_2qxbXHtlB6qnRoG",7,7,1,7
"Spider","High","29","R_2rHfbD6ikCVgDGH",4,4,3,6
"Spider","High","29","R_2sRYsPQ3NsfMbYg",5,5,3,7
"Spider","High","29","R_2SvmRVhhPSB6SVm",7,7,1,5
"Spider","High","29","R_2tzj1YW66bkKb4m",5,2,3,5
"Spider","High","29","R_2uDqycEYtFxtzCy",3,2,4,2
"Spider","High","29","R_2uO32vZC8Fm6SX9",1,2,3,2
"Spider","High","29","R_2usUVsDp0hI7J1T",5,4,2,6
"Spider","High","29","R_2UWcqZdUPtP72Jk",7,7,1,7
"Spider","High","29","R_2VaVNcQVsiiA9iM",5,5,2,6
"Spider","High","29","R_2VBDEEysrjSJmbH",6,5,2,6
"Spider","High","29","R_2vc51ODstmx0ZSu",2,2,4,2
"Spider","High","29","R_2VjA9TyvLo7kaJ4",7,7,1,4
"Spider","High","29","R_2VmDZQcjOmO2svq",3,5,6,4
"Spider","High","29","R_2wFg9AcQrCu55Sp",1,6,1,7
"Spider","High","29","R_2wNc2mET4n9rGZP",6,7,1,6
"Spider","High","29","R_2WUxRCE94Rnvpbn",2,3,4,2
"Spider","High","29","R_2WZ1HeLze5u5OxP",2,1,3,3
"Spider","High","29","R_2YQdOxrw5qsM48s",7,7,1,4
"Spider","High","29","R_2YqUeVF4AoW9MvB",5,4,3,3
"Spider","High","29","R_2YXqTMKyhy5RBYR",2,4,2,3
"Spider","High","29","R_2z7q1EkCiBzJZ5e",5,3,2,2
"Spider","High","29","R_2zdxiXgY3GkN1sK",4,3,4,3
"Spider","High","29","R_2zdypco37CT9Pr3",3,2,2,5
"Spider","High","29","R_2zIy1c7smtu4An5",3,4,3,3
"Spider","High","29","R_2ZKYsxFJUzWzQzU",1,1,4,3
"Spider","High","29","R_305ItLpTNsERowr",6,5,1,7
"Spider","High","29","R_308fAGXAjvPsvTI",6,5,1,5
"Spider","High","29","R_31QMaLLICfNqbPe",1,4,1,3
"Spider","High","29","R_31YFNJrXl5tw9hx",4,5,1,5
"Spider","High","29","R_33rP9NEIgg90lY8",2,1,4,3
"Spider","High","29","R_3CN3v70gw3Es9oA",7,7,1,7
"Spider","High","29","R_3dX4NtfVHJQLcq4",2,1,3,5
"Spider","High","29","R_3e8Gko0Kv1qSXSL",7,6,1,7
"Spider","High","29","R_3EakufORNoswZxY",4,4,1,4
"Spider","High","29","R_3Eo19xBdodh5BNW",1,1,4,6
"Spider","High","29","R_3EQC0CHAK7OFgFx",3,5,2,6
"Spider","High","29","R_3esQpQ4iuLpdZP4",3,2,3,5
"Spider","High","29","R_3fiKSfwprnbbZVY",2,2,4,4
"Spider","High","29","R_3fTvhseqy5iLar9",4,4,2,5
"Spider","High","29","R_3HzPWTTaGI6vOZj",7,7,1,7
"Spider","High","29","R_3iBZlz1UfBe7Rt4",4,4,3,6
"Spider","High","29","R_3iPBNS4kQ3kfklP",7,7,1,7
"Spider","High","29","R_3Iz85vApvmtC7W9",2,2,2,4
"Spider","High","29","R_3JeccEQZIMqVvoQ",4,3,3,6
"Spider","High","29","R_3jfb7IFXpunnHQ5",4,4,2,4
"Spider","High","29","R_3JJX2QNr3kHHl00",1,3,1,5
"Spider","High","29","R_3jZnIC2F8kbe7Fq",7,7,1,6
"Spider","High","29","R_3k26oKoDIybCKJ6",6,6,1,5
"Spider","High","29","R_3kH9ieEExeYqQQx",2,1,3,5
"Spider","High","29","R_3kijHRU5RXB5dwy",3,2,1,3
"Spider","High","29","R_3kN2XJMRe18Oa9H",6,5,1,6
"Spider","High","29","R_3KpH07rqM0125YP",1,1,4,1
"Spider","High","29","R_3LihcqxHfIfqYMB",6,6,1,7
"Spider","High","29","R_3m9aTnIUqsa9E6W",6,7,2,6
"Spider","High","29","R_3MaOtMe5DfFYsys",6,5,1,6
"Spider","High","29","R_3MLjBNIXIXTFOSn",1,1,4,1
"Spider","High","29","R_3n3oQ1sHVCGZJhk",1,6,1,2
"Spider","High","29","R_3NCbXNAgTCITqgs",1,1,4,4
"Spider","High","29","R_3nee6iFBgYTiFvA",7,3,1,6
"Spider","High","29","R_3nphJhOpYSgX1Rd",5,6,2,6
"Spider","High","29","R_3O1zia7dB2MSGQ1",7,7,1,6
"Spider","High","29","R_3p57s8wWBDXOWW0",5,3,3,3
"Spider","High","29","R_3p57uX9D9NmdMxu",7,7,1,7
"Spider","High","29","R_3PAdZukqJzvYg1U",1,1,4,4
"Spider","High","29","R_3PgGbWzZv82rKcj",1,2,4,4
"Spider","High","29","R_3PiT9o1eAbb45ry",1,1,4,6
"Spider","High","29","R_3PvrWnQpRsMHjvh",1,6,1,6
"Spider","High","29","R_3qHxUqJ2KkOfHAu",6,6,1,6
"Spider","High","29","R_3qsP39qBMQF8DNy",4,6,1,6
"Spider","High","29","R_3qvBRmWKUyBqJMX",4,2,3,5
"Spider","High","29","R_3s4GwzWJliZy7bk",3,3,3,4
"Spider","High","29","R_3s7F7MDpER2HckU",4,3,1,5
"Spider","High","29","R_3smqNeDRxVs5Fwz",1,1,1,4
"Spider","High","29","R_3svMUmnXgfdyq4V",7,4,3,5
"Spider","High","29","R_55cw6PG2lmXZMlP",4,3,2,3
"Spider","High","29","R_5zoLhofyHnPlirn",1,1,4,2
"Spider","High","29","R_6G1wWsstEjM1isF",4,2,4,6
"Spider","High","29","R_6MqjOV3SyUV575n",4,4,3,6
"Spider","High","29","R_8k278Iji5UZaGwF",1,1,2,3
"Spider","High","29","R_9B4REuFFfjrDJSN",7,7,1,7
"Spider","High","29","R_9KNNOgqWsedvUm5",7,7,1,5
"Spider","High","29","R_9MpP6jL8fbY9XiN",2,1,1,3
"Spider","High","29","R_A10vSJbbn9AEKPv",7,7,1,2
"Spider","High","29","R_a3FdPK6jmiTLoSB",4,5,1,5
"Spider","High","29","R_A6w2nJMvpZM9ahP",6,6,2,5
"Spider","High","29","R_A6zWt8C78EJco8h",1,1,4,4
"Spider","High","29","R_AdliR4DkBxZOQSd",6,5,2,6
"Spider","High","29","R_AO5DiOp7eBsA50Z",5,5,3,5
"Spider","High","29","R_bOT4UjYNW1SFosN",5,4,2,6
"Spider","High","29","R_bpckZJOF00rfj5n",2,3,3,5
"Spider","High","29","R_bvE7mA29JbiFeg1",5,5,1,4
"Spider","High","29","R_bxEn0tgUAyPybCh",4,4,2,4
"Spider","High","29","R_C98VjxdSDzxm1PP",6,5,1,6
"Spider","High","29","R_cSGFpisvg3Lt4JP",5,5,3,7
"Spider","High","29","R_db4aG8cjPAbqlyx",5,2,3,5
"Spider","High","29","R_engyRILxkKUj4eR",1,1,4,1
"Spider","High","29","R_ePeqcssZ381hLIB",7,7,1,7
"Spider","High","29","R_eyvoSYoLrurpcA1",6,6,1,5
"Spider","High","29","R_Od4keDsH3ZQZsc1",7,5,3,7
"Spider","High","29","R_ONGtbFrygHo3EaZ",6,6,1,6
"Spider","High","29","R_OvdtH0BhKbbq5nH",5,6,2,5
"Spider","High","29","R_PAH4rmCF2fLYnEl",3,3,3,5
"Spider","High","29","R_pgYFD4xopMcwhNL",6,7,1,7
"Spider","High","29","R_PIe7UuZex8xBzUd",5,5,1,3
"Spider","High","29","R_Q67uqHeuwohxWi5",1,1,1,5
"Spider","High","29","R_qyDSetAMKsEPeWB",4,4,3,3
"Spider","High","29","R_r9cy6QzHwRJcC1H",4,4,3,6
"Spider","High","29","R_Rav1EemBwbRzMpH",4,1,4,4
"Spider","High","29","R_SHJFxF8ELygiIff",4,6,1,6
"Spider","High","29","R_T0GdQv1WSQK1lpn",5,4,2,6
"Spider","High","29","R_tGJHD6mRW233aKJ",7,7,1,7
"Spider","High","29","R_U9GAnoZgsiR34WZ",6,6,2,6
"Spider","High","29","R_ugY6q1W7HTfGOLD",6,6,1,6
"Spider","High","29","R_ut43dfTcsWbcrfP",1,7,1,5
"Spider","High","29","R_V3iPvWRdwTmxYyJ",6,7,1,7
"Spider","High","29","R_vkxo5gs6KMMuxWN",6,6,2,6
"Spider","High","29","R_vPIYy1VzKd1TZ6N",5,4,2,5
"Spider","High","29","R_We9eRIzRDAZ3Elz",3,1,4,4
"Spider","High","29","R_xEoU0dv89ZMyPsJ",5,3,1,6
"Spider","High","29","R_XG3Wqt7gORf1m0N",6,6,2,3
"Spider","High","29","R_z07IhJqI66Lr2Pn",1,1,4,4
"Spider","High","29","R_ZahwvNyDxFOJ5AJ",7,7,1,7
"Spider","High","29","R_ZHP1LqimCNldWtr",1,1,4,4
"Spider","High","30","R_02hovykUguDYNvX",5,6,2,6
"Spider","High","30","R_07LWbSNN2LeacH7",2,2,3,3
"Spider","High","30","R_0D3jz5vAZzHLlRf",7,7,1,7
"Spider","High","30","R_0U7Lx46Ea7gH93H",5,7,1,7
"Spider","High","30","R_10PMBlLxTrAn3La",6,6,2,6
"Spider","High","30","R_12tikKz34x8g6no",6,6,2,6
"Spider","High","30","R_1C6Yob8vtleTMVa",2,1,3,1
"Spider","High","30","R_1Cl5O6CqdXvL4uQ",3,4,2,6
"Spider","High","30","R_1db1tMBEEHcORzc",7,6,1,7
"Spider","High","30","R_1dGPDAkjnInPvLv",4,4,3,4
"Spider","High","30","R_1dhQLdeO2c59N63",2,6,1,7
"Spider","High","30","R_1dL9aI0w8MzcXar",2,2,3,3
"Spider","High","30","R_1DUppTsWbo3CX2H",2,1,4,4
"Spider","High","30","R_1eFffdFHvefh6Xy",2,1,3,3
"Spider","High","30","R_1Ehc8q8iyqKG8ns",1,4,4,4
"Spider","High","30","R_1eQbKcCudmqEyKP",3,3,3,5
"Spider","High","30","R_1g8BMqTUhQHVe1N",7,7,1,7
"Spider","High","30","R_1gbgwAmly9SYuUJ",4,5,1,5
"Spider","High","30","R_1GBsFuA3ZVcPRWe",5,5,3,4
"Spider","High","30","R_1GDI4erSIx7VG4a",6,7,1,5
"Spider","High","30","R_1gMDGZAGteVx7jy",1,2,6,6
"Spider","High","30","R_1gSjyaJPHI8KVez",1,1,4,4
"Spider","High","30","R_1GTYk1ZyrXpa1du",5,5,1,6
"Spider","High","30","R_1GVRcZcNViwhY00",4,3,2,5
"Spider","High","30","R_1H16OHLkn1F958t",1,4,4,4
"Spider","High","30","R_1IcKUlJ5I6gvH74",6,6,1,6
"Spider","High","30","R_1j9swkI23ULWb79",4,5,1,6
"Spider","High","30","R_1jj544KSRmDnn1e",2,2,3,5
"Spider","High","30","R_1JJIiXozQxILD1w",7,6,2,6
"Spider","High","30","R_1jkWw27Jo9Javir",7,6,1,7
"Spider","High","30","R_1kYwzlUTUo6LDcl",1,4,4,5
"Spider","High","30","R_1Lnj9cPvmtTXqVB",7,6,1,5
"Spider","High","30","R_1LUJLwh9qDrA5Y7",5,5,1,6
"Spider","High","30","R_1LXWKY7izS3P2II",1,6,1,6
"Spider","High","30","R_1mdTD3aVSC7uDMd",6,7,1,6
"Spider","High","30","R_1mOE5AIdk87Kh7U",7,7,1,7
"Spider","High","30","R_1MWhLlfgDbuWsva",4,6,1,6
"Spider","High","30","R_1mXdBon4pwRQsXB",5,6,2,7
"Spider","High","30","R_1NCCj6Nz27k5yP8",1,1,4,4
"Spider","High","30","R_1nU4CABEilUuhea",3,3,1,3
"Spider","High","30","R_1OI8hNAeEaHPPsW",2,1,5,5
"Spider","High","30","R_1OvqYMyxuFyHRyE",5,5,3,5
"Spider","High","30","R_1pDrHHJ48cBmanv",4,4,3,4
"Spider","High","30","R_1pRnuiyols8PW6d",5,5,2,3
"Spider","High","30","R_1PT4VMXzyu9X4vk",1,1,4,2
"Spider","High","30","R_1pW1nozXPce7B2K",4,4,4,4
"Spider","High","30","R_1pZ2DYf9U47F1D8",3,1,1,4
"Spider","High","30","R_1qaieaKdF5EmRiY",5,5,1,5
"Spider","High","30","R_1qVaC4D1KbxmCQY",6,6,2,4
"Spider","High","30","R_1rjrBKLKM9db7WK",7,7,1,7
"Spider","High","30","R_1rqO7j4Xmu87K6Y",5,5,2,6
"Spider","High","30","R_20ZnUh7tdcBeNeE",3,3,2,2
"Spider","High","30","R_21ALhxbLBCibvkH",4,2,4,5
